siteID,plotID,collectDate,taxonID,tagID,sex,lifeStage,larvalTicksAttached,adultTicksAttached
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3849,M,subadult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3844,M,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3846,F,adult,U,U
HARV,HARV_021,2017-07-20,PEMA,NEON.MAM.D01.R3825,U,juvenile,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3896,M,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3883,M,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3878,F,subadult,U,U
HARV,HARV_021,2017-07-20,PEMA,NEON.MAM.D01.R2851,F,adult,U,U
HARV,HARV_021,2017-07-20,PELE,NEON.MAM.D01.R2881,F,adult,U,U
HARV,HARV_021,2017-07-20,PELE,NEON.MAM.D01.R2757,F,adult,N,N
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3754,M,subadult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3759,M,adult,U,U
HARV,HARV_008,2017-07-20,MYGA,NEON.MAM.D01.R3752,M,subadult,U,U
HARV,HARV_008,2017-07-20,PEMA,NEON.MAM.D01.R3760,M,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3253,F,adult,U,U
HARV,HARV_008,2017-07-20,MYGA,NEON.MAM.D01.R3899,M,subadult,U,U
HARV,HARV_008,2017-07-20,PEMA,NEON.MAM.D01.R3762,M,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3753,F,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3706,F,adult,U,U
HARV,HARV_008,2017-07-20,PEMA,NEON.MAM.D01.L2736,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3720,M,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3763,M,juvenile,U,U
HARV,HARV_008,2017-07-20,TAST,NEON.MAM.D01.R3898,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3152,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3164,M,adult,U,U
HARV,HARV_008,2017-07-20,TAST,NEON.MAM.D01.R3173,M,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3713,F,adult,U,U
HARV,HARV_008,2017-07-20,TAST,NEON.MAM.D01.R0981,M,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.L2827,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3765,F,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3756,M,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3717,F,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3766,M,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3724,F,juvenile,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R2859,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3085,M,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3307,F,adult,U,U
HARV,HARV_008,2017-07-20,PEMA,NEON.MAM.D01.R3101,F,adult,U,U
HARV,HARV_008,2017-07-20,PELE,NEON.MAM.D01.R3769,F,adult,U,U
HARV,HARV_008,2017-07-20,TAST,NEON.MAM.D01.R3750,F,adult,U,U
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3776,M,adult,Y,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3779,M,adult,N,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3775,M,adult,Y,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3508,F,adult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3742,M,adult,N,Y
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3123,M,adult,Y,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3757,F,adult,Y,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3739,F,adult,N,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3158,F,adult,N,N
HARV,HARV_023,2017-07-20,PESP,NEON.MAM.D01.R3505,F,adult,N,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3718,M,adult,N,N
HARV,HARV_023,2017-07-20,PEMA,NEON.MAM.D01.R3738,M,adult,Y,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3768,M,adult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3767,U,subadult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R2909,F,adult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R2867,M,adult,Y,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3771,M,adult,N,N
HARV,HARV_023,2017-07-20,MYGA,NEON.MAM.D01.R3728,F,adult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3772,F,adult,N,N
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3755,M,adult,Y,N
HARV,HARV_021,2017-07-20,PEMA,NEON.MAM.D01.R3879,M,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3894,M,juvenile,U,U
HARV,HARV_021,2017-07-20,PEMA,NEON.MAM.D01.R3377,F,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3838,M,adult,U,U
HARV,HARV_021,2017-07-20,PELE,NEON.MAM.D01.R3897,F,adult,U,U
HARV,HARV_023,2017-07-20,PELE,NEON.MAM.D01.R3782,F,adult,N,N
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3835,M,subadult,U,U
HARV,HARV_021,2017-07-20,PEMA,NEON.MAM.D01.R3826,M,adult,U,U
HARV,HARV_021,2017-07-20,MYGA,NEON.MAM.D01.R3828,F,adult,U,U
HARV,HARV_006,2017-07-21,PEMA,NEON.MAM.D01.R3906,F,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3161,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3924,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3172,F,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3159,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3944,F,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3941,F,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3929,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R4019,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3947,M,subadult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3936,M,adult,N,N
HARV,HARV_006,2017-07-21,PEMA,NEON.MAM.D01.R3154,F,adult,Y,N
HARV,HARV_006,2017-07-21,MYGA,NEON.MAM.D01.R3153,F,adult,N,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.L3814,F,adult,Y,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3956,M,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3973,M,adult,Y,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3751,M,juvenile,N,N
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.R3272,M,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3961,M,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3901,F,adult,U,U
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.R3970,M,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3957,F,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3967,M,adult,N,N
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.R2810,F,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3162,M,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3974,F,adult,N,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3952,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R2957,M,adult,N,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3968,M,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3951,F,adult,N,N
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.L3758,F,adult,N,Y
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.R3780,M,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3969,M,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3778,F,adult,N,N
HARV,HARV_010,2017-07-21,PELE,NEON.MAM.D01.R3960,M,adult,N,N
HARV,HARV_010,2017-07-21,MYGA,NEON.MAM.D01.R2801,F,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3781,M,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3964,F,juvenile,N,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3972,M,adult,Y,N
HARV,HARV_010,2017-07-21,PEMA,NEON.MAM.D01.R3971,F,subadult,Y,N
HARV,HARV_001,2017-07-21,PEMA,NEON.MAM.D01.R3955,F,adult,N,N
HARV,HARV_001,2017-07-21,PEMA,NEON.MAM.D01.R3958,M,adult,Y,N
HARV,HARV_001,2017-07-21,PEMA,NEON.MAM.D01.R3950,M,adult,Y,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3965,F,subadult,Y,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3945,M,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R2799,F,adult,N,N
HARV,HARV_006,2017-07-21,PELE,NEON.MAM.D01.R3928,M,adult,N,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3811,F,adult,U,U
HARV,HARV_001,2017-07-21,PEMA,NEON.MAM.D01.R3105,F,adult,N,N
HARV,HARV_001,2017-07-21,PEMA,NEON.MAM.D01.R3959,M,adult,Y,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3963,F,adult,Y,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3962,M,adult,N,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3953,F,subadult,Y,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3966,M,adult,Y,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3211,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3943,F,adult,N,N
HARV,HARV_023,2017-07-21,TAST,NEON.MAM.D01.R3940,F,subadult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R2867,M,adult,N,N
HARV,HARV_023,2017-07-21,TAST,NEON.MAM.D01.R2523,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3737,M,adult,N,N
HARV,HARV_001,2017-07-21,PELE,NEON.MAM.D01.R3954,M,adult,Y,N
HARV,HARV_023,2017-07-21,BLBR,NEON.MAM.D01.O023E0620170721,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3158,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3779,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3934,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3508,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3926,F,adult,N,Y
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3775,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3738,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3739,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3718,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3933,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3755,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3505,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3776,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3742,M,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3942,F,adult,N,N
HARV,HARV_023,2017-07-21,PELE,NEON.MAM.D01.R3768,M,adult,N,N
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3425,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3829,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3428,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.L3432,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3896,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.L3444,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3878,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3445,F,subadult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3438,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3429,F,adult,U,U
HARV,HARV_021,2017-08-15,BLBR,NEON.MAM.D01.O021D720170815,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3825,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3892,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3436,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3443,M,adult,U,U
HARV,HARV_021,2017-08-15,TAST,NEON.MAM.D01.R3181,F,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.L3440,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3854,M,adult,U,U
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3782,F,adult,N,N
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3838,M,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3845,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3826,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3803,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3872,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3857,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3381,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3881,M,adult,U,U
HARV,HARV_021,2017-08-15,PEMA,NEON.MAM.D01.R3430,M,adult,U,U
HARV,HARV_021,2017-08-15,MYGA,NEON.MAM.D01.R3062,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R2851,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3897,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3385,F,adult,U,U
HARV,HARV_021,2017-08-15,PEMA,NEON.MAM.D01.R3865,F,adult,U,U
HARV,HARV_021,2017-08-15,PELE,NEON.MAM.D01.R3434,M,adult,U,U
HARV,HARV_021,2017-08-15,PEMA,NEON.MAM.D01.R3439,M,adult,U,U
HARV,HARV_023,2017-08-15,PELE,NEON.MAM.D01.R3755,M,adult,N,N
HARV,HARV_023,2017-08-15,PESP,NEON.MAM.D01.R3505,F,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.L4080,F,subadult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R4088,M,adult,Y,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3739,F,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3771,M,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3767,M,adult,N,N
HARV,HARV_023,2017-08-15,NAIN,NEON.MAM.D01.R4097,F,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3943,M,adult,N,N
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3407,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3712,M,adult,U,U
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.R3442,F,adult,U,U
HARV,HARV_008,2017-08-15,GLVO,NEON.MAM.D01.O008C520170815,U,subadult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3233,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3765,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R2895,F,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3101,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3427,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3085,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3435,M,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R2936,F,adult,U,U
HARV,HARV_023,2017-08-15,BLBR,NEON.MAM.D01.O023G420170815,M,adult,U,U
HARV,HARV_023,2017-08-15,PELE,NEON.MAM.D01.R3738,M,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R4094,M,adult,N,N
HARV,HARV_023,2017-08-15,PELE,NEON.MAM.D01.R3123,M,adult,N,N
HARV,HARV_023,2017-08-15,PELE,NEON.MAM.D01.R3742,M,adult,N,N
HARV,HARV_023,2017-08-15,BLBR,NEON.MAM.D01.O023F920170815,M,adult,U,U
HARV,HARV_023,2017-08-15,MYGA,NEON.MAM.D01.R3728,F,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3158,F,adult,N,N
HARV,HARV_023,2017-08-15,MYGA,NEON.MAM.D01.R4052,M,adult,N,N
HARV,HARV_023,2017-08-15,PELE,NEON.MAM.D01.R3508,F,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R3718,M,adult,N,N
HARV,HARV_023,2017-08-15,PEMA,NEON.MAM.D01.R4025,F,adult,N,N
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.L4053,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.L4096,U,adult,U,U
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.L4095,F,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3759,M,adult,U,U
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.L3948,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.L4016,M,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3762,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R2859,F,adult,U,U
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.L4098,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3253,F,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.L4027,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.L3164,M,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3710,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R2921,M,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3753,M,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3724,F,adult,U,U
HARV,HARV_008,2017-08-15,MYGA,NEON.MAM.D01.R3446,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.L2827,F,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3717,F,adult,U,U
HARV,HARV_008,2017-08-15,PEMA,NEON.MAM.D01.R3307,F,adult,U,U
HARV,HARV_008,2017-08-15,GLVO,NEON.MAM.D01.O008C820170815,U,adult,U,U
HARV,HARV_008,2017-08-15,TAST,NEON.MAM.D01.R0981,M,adult,U,U
HARV,HARV_008,2017-08-15,PELE,NEON.MAM.D01.R3716,M,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R3865,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.L3437,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3062,F,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R3845,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.O021J420170816,U,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3381,M,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3876,M,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R3897,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3872,M,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3430,M,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.L3777,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3416,F,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3434,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3803,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3405,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3835,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3421,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3881,F,adult,U,U
HARV,HARV_021,2017-08-16,BLBR,NEON.MAM.D01.O021I420170816,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.L3448,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3406,F,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R2877,F,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3449,M,adult,U,U
HARV,HARV_021,2017-08-16,TAST,NEON.MAM.D01.R2236,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3443,M,adult,U,U
HARV,HARV_021,2017-08-16,BLBR,NEON.MAM.D01.O021B920170816,F,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R3439,M,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R3825,F,subadult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3829,F,adult,U,U
HARV,HARV_021,2017-08-16,TAST,NEON.MAM.D01.R3181,F,subadult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.L3444,F,adult,U,U
HARV,HARV_021,2017-08-16,PEMA,NEON.MAM.D01.R3891,M,adult,U,U
HARV,HARV_021,2017-08-16,BLBR,NEON.MAM.D01.O021B120170816,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3428,M,subadult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3849,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3438,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.L3440,M,adult,U,U
HARV,HARV_021,2017-08-16,NA,NEON.MAM.D01.R3341,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3447,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3441,F,adult,U,U
HARV,HARV_021,2017-08-16,TAST,NEON.MAM.D01.R3504,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3419,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3896,M,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3431,F,adult,U,U
HARV,HARV_021,2017-08-16,PELE,NEON.MAM.D01.R2851,F,adult,U,U
HARV,HARV_021,2017-08-16,MYGA,NEON.MAM.D01.R3429,F,adult,U,U
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.R3411,F,adult,N,N
HARV,HARV_008,2017-08-16,PEMA,NEON.MAM.D01.L3164,M,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3753,F,subadult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3759,M,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3253,F,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3433,F,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3783,M,subadult,N,N
HARV,HARV_008,2017-08-16,TAST,NEON.MAM.D01.R3704,F,adult,N,N
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.R3413,F,adult,N,N
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.R3166,F,adult,N,N
HARV,HARV_008,2017-08-16,PEMA,NEON.MAM.D01.R3426,M,adult,N,N
HARV,HARV_008,2017-08-16,PEMA,NEON.MAM.D01.R3422,F,adult,N,N
HARV,HARV_008,2017-08-16,PEMA,NEON.MAM.D01.L4027,F,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R3716,M,adult,N,N
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.L4032,M,adult,N,N
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.L3946,F,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R2921,M,adult,N,N
HARV,HARV_008,2017-08-16,TAST,NEON.MAM.D01.R2914,F,adult,N,N
HARV,HARV_008,2017-08-16,MYGA,NEON.MAM.D01.L4018,F,adult,N,N
HARV,HARV_008,2017-08-16,PELE,NEON.MAM.D01.R2859,F,adult,Y,N
